DDate,DOpen,DHigh,DLow,DClose,Volume,OpenInterest,NumericDeliveryMonth,UnAdjustedClose,?,??
19790501,1.420968205,1.423168205,1.420268205,1.420668205,967,2258,197906,1.03815456,1114,3500
19790502,1.419868205,1.419868205,1.416168205,1.417468205,1092,2340,197906,1.03502524,1140,3581
19790503,1.417868205,1.418868205,1.417268205,1.418668205,239,2340,197906,1.03619873,266,3580
19790504,1.418868205,1.419868205,1.417668205,1.419468205,521,2285,197906,1.03698107,600,3535
19790507,1.420868205,1.421968205,1.419868205,1.420268205,484,2101,197906,1.0377634,707,3443
19790508,1.420868205,1.420968205,1.418868205,1.419468205,336,2068,197906,1.03698107,409,3422
19790509,1.419868205,1.420268205,1.418468205,1.419868205,210,2052,197906,1.03737223,296,3394
19790510,1.418668205,1.418668205,1.417068205,1.418068205,350,2126,197906,1.03561198,435,3469
19790511,1.417668205,1.419268205,1.416168205,1.419068205,583,2189,197906,1.0365899,619,3523
19790514,1.417268205,1.417268205,1.415968205,1.416368205,509,2204,197906,1.03385174,652,3576
19790515,1.413368205,1.413768205,1.411068205,1.412368205,1320,2855,197906,1.02994008,1821,4217
19790516,1.412968205,1.413568205,1.411868205,1.412368205,655,2932,197906,1.02994008,838,4265
19790517,1.409868205,1.410668205,1.407568205,1.407668205,1793,4166,197906,1.02524609,2158,5548
19790518,1.403968205,1.405768205,1.402868205,1.403168205,1341,4426,197906,1.02074768,1565,5843
19790521,1.403768205,1.406568205,1.403768205,1.406168205,2123,3330,197906,1.02368142,2415,4746
19790522,1.405968205,1.406768205,1.403768205,1.405968205,1557,3374,197906,1.02348584,1699,4837
19790523,1.404168205,1.407868205,1.403768205,1.407368205,1532,3384,197906,1.02485492,1864,4870
19790524,1.407168205,1.408868205,1.406368205,1.407868205,692,3199,197906,1.02544167,879,4675
19790525,1.406768205,1.407368205,1.403168205,1.404768205,1048,3626,197906,1.02231234,1264,5129
19790529,1.401068205,1.404968205,1.400868205,1.404768205,1219,3355,197906,1.02231234,2060,5252
19790530,1.403368205,1.414368205,1.403368205,1.410468205,2299,2835,197906,1.02798425,3260,4716
19790531,1.410268205,1.411868205,1.405968205,1.407368205,1982,2418,197906,1.02485492,2756,4260
19790601,1.405968205,1.405968205,1.404568205,1.405368205,389,2233,197906,1.02289909,1022,4267
19790604,1.406968205,1.408068205,1.406568205,1.407868205,603,1869,197906,1.02544167,1037,3859
19790605,1.408868205,1.408868205,1.404968205,1.404968205,929,2113,197909,1.03248266,1368,4192
19790606,1.404768205,1.407268205,1.403768205,1.406868205,1165,2218,197909,1.03443849,1489,4273
19790607,1.405568205,1.410068205,1.405168205,1.407268205,1324,2140,197909,1.03482965,1527,4070
19790608,1.407468205,1.409868205,1.407068205,1.407668205,857,2157,197909,1.03522082,982,4021
19790611,1.406668205,1.407468205,1.405568205,1.405968205,767,1972,197909,1.03346057,1021,3566
19790612,1.403768205,1.409068205,1.403568205,1.407668205,1147,1941,197909,1.03522082,1366,3379
19790613,1.407868205,1.409468205,1.406468205,1.406868205,464,1974,197909,1.03443849,662,3212
19790614,1.409068205,1.411568205,1.409068205,1.411368205,1541,2468,197909,1.0389369,1970,3556
19790615,1.418268205,1.422768205,1.417468205,1.422368205,3958,3997,197909,1.04988954,4421,5102
19790618,1.419268205,1.423368205,1.418668205,1.422968205,2551,5345,197909,1.05047629,3003,6433
19790619,1.428468205,1.437368205,1.428268205,1.435668205,2716,5854,197909,1.06318919,3296,6946
19790620,1.434868205,1.436068205,1.431568205,1.434068205,1680,5679,197909,1.06162452,2160,7083
19790621,1.436868205,1.443268205,1.436068205,1.440768205,2560,6841,197909,1.06827435,3412,8932
19790622,1.440568205,1.443668205,1.435468205,1.436868205,3470,6292,197909,1.06436269,3835,8573
19790625,1.447968205,1.450868205,1.446368205,1.448168205,1670,6188,197909,1.0757065,1932,8524
19790626,1.439768205,1.443068205,1.437068205,1.437768205,2420,6011,197909,1.0653406,2700,8479
19790627,1.441768205,1.445468205,1.441168205,1.444668205,1257,6164,197909,1.07218601,1406,8700
19790628,1.442868205,1.444868205,1.438368205,1.442668205,1807,5802,197909,1.07023018,2092,8461
19790629,1.441768205,1.450168205,1.441568205,1.448168205,2424,6656,197909,1.0757065,2618,9385
19790702,1.446368205,1.446768205,1.443268205,1.443868205,1313,6560,197909,1.07140367,1557,9454
19790703,1.440968205,1.449168205,1.440568205,1.448568205,2838,7642,197909,1.07609767,3148,10650
19790705,1.452868205,1.457168205,1.447968205,1.448768205,4627,8281,197909,1.07629325,5229,11559
19790706,1.449968205,1.452668205,1.429168205,1.442068205,5628,6707,197909,1.06964343,5977,9911
19790709,1.442668205,1.445868205,1.441368205,1.445268205,2344,6053,197909,1.07277275,2470,9248
19790710,1.446268205,1.448168205,1.444668205,1.445868205,913,5776,197909,1.0733595,1139,8952
19790711,1.451668205,1.453868205,1.449368205,1.451468205,1493,5961,197909,1.07903141,1637,9137
19790712,1.451068205,1.453068205,1.449568205,1.452068205,1399,6037,197909,1.07961816,1504,9241
19790713,1.449168205,1.455068205,1.448168205,1.453468205,2260,5951,197909,1.08098724,2473,9152
19790716,1.455568205,1.459368205,1.454868205,1.457768205,3199,7057,197909,1.08529007,3821,10602
19790717,1.460068205,1.463268205,1.456768205,1.459668205,3151,6838,197909,1.0872459,3742,10578
19790718,1.465568205,1.466568205,1.462268205,1.465568205,1723,6908,197909,1.09311339,2310,10932
19790719,1.464368205,1.465968205,1.458968205,1.461868205,1987,6788,197909,1.08939731,2291,10853
19790720,1.461668205,1.462068205,1.454068205,1.458368205,1788,6216,197909,1.08587682,2170,10244
19790723,1.461668205,1.462468205,1.459668205,1.460668205,921,6294,197909,1.08822381,1295,10475
19790724,1.463268205,1.463468205,1.459568205,1.462268205,1703,6019,197909,1.08978848,1955,10254
19790725,1.457968205,1.458368205,1.455768205,1.456768205,800,5862,197909,1.08431215,1023,10101
19790726,1.454068205,1.455168205,1.451668205,1.453268205,2004,5590,197909,1.08079166,2434,9760
19790727,1.453268205,1.456168205,1.453068205,1.454268205,899,5406,197909,1.08176957,1856,9299
19790730,1.449968205,1.450368205,1.441768205,1.443268205,3480,4782,197909,1.07081692,4288,8378
19790731,1.441868205,1.446068205,1.441568205,1.444068205,2001,4256,197909,1.07159926,2437,7790
19790801,1.447968205,1.448968205,1.446368205,1.447568205,1023,4148,197909,1.07511975,1303,7579
19790802,1.448568205,1.448968205,1.443668205,1.444668205,1302,4134,197909,1.07218601,1564,7511
19790803,1.445268205,1.447568205,1.443868205,1.447368205,579,4001,197909,1.07492417,681,7391
19790806,1.444668205,1.448368205,1.444268205,1.447568205,1688,3666,197909,1.07511975,1804,7054
19790807,1.445668205,1.446768205,1.443868205,1.444668205,1297,3741,197909,1.07218601,1510,7170
19790808,1.443868205,1.449168205,1.443868205,1.448568205,1340,3664,197909,1.07609767,1553,7096
19790809,1.451668205,1.451868205,1.449968205,1.450568205,474,3673,197909,1.0780535,821,7337
19790810,1.453068205,1.454068205,1.449768205,1.450868205,1031,3383,197909,1.07844466,1563,7308
19790813,1.450168205,1.450168205,1.445268205,1.446068205,825,3129,197909,1.07355509,1241,6965
19790814,1.442668205,1.447168205,1.442268205,1.446768205,1048,2941,197909,1.07433742,1703,6436
19790815,1.445068205,1.446768205,1.441768205,1.446268205,974,2840,197909,1.07375067,1279,6364
19790816,1.444668205,1.447968205,1.444668205,1.447168205,464,2829,197909,1.07472858,712,6351
19790817,1.445368205,1.446168205,1.442268205,1.442468205,212,2787,197912,1.0825519,1051,6246
19790820,1.443368205,1.444568205,1.443368205,1.443768205,177,2805,197912,1.08392099,710,6103
19790821,1.444368205,1.445168205,1.443368205,1.443768205,114,2841,197912,1.08392099,504,6067
19790822,1.444368205,1.446168205,1.443368205,1.445768205,331,2899,197912,1.08587682,702,6051
19790823,1.445368205,1.446768205,1.444368205,1.446768205,311,2972,197912,1.08685473,619,6059
19790824,1.445968205,1.447668205,1.445568205,1.446568205,411,3154,197912,1.08665915,729,6130
19790827,1.445568205,1.446168205,1.443368205,1.445168205,238,3213,197912,1.08529007,500,6124
19790828,1.444368205,1.445968205,1.443368205,1.445768205,378,3290,197912,1.08587682,759,6062
19790829,1.442968205,1.443968205,1.441468205,1.443368205,677,3254,197912,1.08352982,1163,6023
19790830,1.449468205,1.449668205,1.446568205,1.448668205,1212,3539,197912,1.08881056,1675,6193
19790831,1.445768205,1.449268205,1.445368205,1.449068205,753,3990,197912,1.08920173,1077,6609
19790904,1.445768205,1.447668205,1.445368205,1.445768205,1257,4122,197912,1.08587682,1303,6629
19790905,1.448268205,1.450068205,1.447868205,1.449868205,1517,5127,197912,1.08998406,1778,7490
19790906,1.453568205,1.456268205,1.452568205,1.454968205,3719,6992,197912,1.09506922,3956,9285
19790907,1.454768205,1.459868205,1.453968205,1.458468205,2377,8056,197912,1.09858971,2699,10368
19790910,1.459868205,1.460068205,1.454168205,1.456068205,2766,7947,197912,1.09624272,2959,10221
19790911,1.454968205,1.455768205,1.451568205,1.453168205,2515,7467,197912,1.09330897,2674,9686
19790912,1.454568205,1.458068205,1.454168205,1.455868205,1710,7850,197912,1.09604713,2161,9753
19790913,1.456068205,1.456868205,1.450668205,1.452968205,1289,7673,197912,1.09311339,1418,9539
19790914,1.453568205,1.455168205,1.450468205,1.453168205,2096,7328,197912,1.09330897,2287,9023
19790917,1.454968205,1.456668205,1.453968205,1.455868205,109,7843,197912,1.09604713,175,8770
19790918,1.458268205,1.459868205,1.453368205,1.455868205,2476,8724,197912,1.09604713,2623,9716
19790919,1.457668205,1.461368205,1.456268205,1.460568205,2865,9858,197912,1.10074112,2982,10865
19790920,1.476268205,1.480168205,1.475068205,1.480168205,2768,9559,197912,1.12029942,2939,10626
19790921,1.479568205,1.485068205,1.476068205,1.484868205,3908,10300,197912,1.12499342,4385,11661
19790924,1.482868205,1.483468205,1.476668205,1.481568205,4491,10870,197912,1.1216685,4783,12413
19790925,1.478968205,1.482368205,1.478168205,1.480968205,3371,9937,197912,1.12108176,3466,11514
19790926,1.478968205,1.482668205,1.476668205,1.482368205,3525,10670,197912,1.12245084,3670,12331
19790927,1.493268205,1.495968205,1.491168205,1.494268205,3091,11420,197912,1.1343814,3578,13318
19790928,1.492468205,1.498368205,1.489168205,1.491868205,3124,10740,197912,1.1320344,3364,12722
19791001,1.497968205,1.501068205,1.495068205,1.500068205,2286,11460,197912,1.14024889,3003,13922
19791002,1.493668205,1.494468205,1.480568205,1.485268205,6317,9670,197912,1.12538458,6802,12131
19791003,1.485468205,1.488768205,1.479168205,1.483268205,3473,8423,197912,1.12342875,3717,10890
19791004,1.480368205,1.483668205,1.477668205,1.478768205,2468,7216,197912,1.11893034,2620,9642
19791005,1.482868205,1.485668205,1.481968205,1.482668205,1862,7233,197912,1.122842,2062,9657
19791008,1.463168205,1.466868205,1.463168205,1.463168205,1074,6890,197912,1.1032837,1351,9330
19791009,1.455168205,1.467668205,1.454368205,1.466468205,3454,6106,197912,1.10660861,4113,8706
19791010,1.468068205,1.476668205,1.466868205,1.476268205,2859,5891,197912,1.11638776,3101,8531
19791011,1.470568205,1.472168205,1.463368205,1.465068205,2421,5369,197912,1.10523953,2732,7903
19791012,1.462368205,1.467668205,1.460568205,1.461968205,1946,5339,197912,1.10211021,2198,7835
19791015,1.460368205,1.463768205,1.459668205,1.460368205,1271,5382,197912,1.10054554,1384,7872
19791016,1.458468205,1.460968205,1.454568205,1.455368205,2068,5353,197912,1.09546038,2361,7753
19791017,1.459468205,1.460168205,1.452168205,1.459268205,4114,5495,197912,1.09937204,4332,7934
19791018,1.457468205,1.460768205,1.456668205,1.458868205,1577,4945,197912,1.09898088,1757,7421
19791019,1.458868205,1.459068205,1.455768205,1.457268205,797,5186,197912,1.09741621,901,7662
19791022,1.458068205,1.458068205,1.453368205,1.456468205,1835,4785,197912,1.09663388,2119,7157
19791023,1.453568205,1.455868205,1.451368205,1.455168205,2184,4721,197912,1.0952648,2516,6917
19791024,1.456468205,1.458268205,1.451268205,1.455768205,2612,4599,197912,1.09585155,2716,6808
19791025,1.456468205,1.457268205,1.454168205,1.455168205,858,4512,197912,1.0952648,1009,6728
19791026,1.455368205,1.455568205,1.452768205,1.453568205,845,4463,197912,1.09370014,1212,6796
19791029,1.449068205,1.451968205,1.448068205,1.450868205,1770,4487,197912,1.09096197,2209,6874
19791030,1.450268205,1.452168205,1.449268205,1.450468205,1630,4562,197912,1.09057081,2130,7116
19791031,1.452968205,1.457868205,1.452568205,1.457468205,2924,4633,197912,1.0976118,3935,7318
19791101,1.455568205,1.458268205,1.454368205,1.456668205,1547,4554,197912,1.09682946,2667,7661
19791102,1.456068205,1.464568205,1.455768205,1.462768205,2350,4627,197912,1.10289254,3223,8061
19791105,1.461168205,1.462168205,1.457668205,1.458268205,2230,3899,197912,1.09839413,3238,7270
19791106,1.457668205,1.463968205,1.454768205,1.460168205,1449,4049,197912,1.10034996,2156,7495
19791107,1.462568205,1.463568205,1.460068205,1.461568205,1007,3803,197912,1.10171904,1544,7281
19791108,1.458468205,1.459068205,1.457068205,1.457868205,1385,3410,197912,1.09800296,1917,6768
19791109,1.455368205,1.457068205,1.454768205,1.455368205,685,3300,197912,1.09546038,1009,6752
19791112,1.451568205,1.456268205,1.451568205,1.451968205,866,3222,197912,1.09213547,1228,6667
19791113,1.452968205,1.456468205,1.452368205,1.455768205,684,3191,197912,1.09585155,1456,6854
19791114,1.463168205,1.468068205,1.461168205,1.467468205,1193,3344,198003,1.12499342,3158,7050
19791115,1.464368205,1.464568205,1.460268205,1.460768205,626,3365,198003,1.11834359,1784,7015
19791116,1.465668205,1.473368205,1.464168205,1.472968205,2007,4617,198003,1.13046974,3665,8639
19791119,1.476268205,1.479168205,1.475268205,1.477068205,2169,5488,198003,1.13457698,3669,9727
19791120,1.470568205,1.476468205,1.470168205,1.475068205,1228,5850,198003,1.13262115,2269,10049
19791121,1.478968205,1.479968205,1.475668205,1.476668205,1432,6486,198003,1.13418582,2143,10466
19791123,1.473768205,1.476868205,1.471168205,1.476268205,852,6212,198003,1.13379465,1268,10089
19791126,1.476868205,1.480568205,1.475868205,1.477468205,1985,6822,198003,1.13496815,2643,10749
19791127,1.481168205,1.482368205,1.474868205,1.477468205,2276,6744,198003,1.13496815,2836,10280
19791128,1.479368205,1.479768205,1.475268205,1.478768205,2197,7141,198003,1.13633723,2747,10389
19791129,1.480968205,1.485668205,1.480768205,1.484668205,2652,7759,198003,1.14220472,3557,10745
19791130,1.490168205,1.495868205,1.489568205,1.493068205,2317,8845,198003,1.15061479,3159,11942
19791203,1.502868205,1.508168205,1.502268205,1.505968205,2564,9008,198003,1.16352327,2972,12038
19791204,1.491168205,1.495968205,1.488768205,1.488968205,2929,8524,198003,1.14650755,3231,11347
19791205,1.477268205,1.485468205,1.474868205,1.482668205,3663,9132,198003,1.14024889,4133,11746
19791206,1.481968205,1.484268205,1.476068205,1.477068205,2933,7634,198003,1.13457698,3299,10143
19791207,1.471168205,1.476068205,1.470368205,1.470568205,2516,7171,198003,1.12812274,2775,9452
19791210,1.473168205,1.477068205,1.472968205,1.476868205,1197,7200,198003,1.1343814,1291,9354
19791211,1.483868205,1.489568205,1.483668205,1.489368205,1868,7855,198003,1.14689871,2004,9974
19791212,1.487368205,1.487968205,1.481968205,1.484268205,1741,7516,198003,1.14181355,1909,9588
19791213,1.485868205,1.489568205,1.485068205,1.486268205,1586,7357,198003,1.14376938,1743,9296
19791214,1.481168205,1.497368205,1.479368205,1.483668205,2256,7730,198003,1.14122681,2409,9678
19791217,1.486668205,1.487968205,1.482668205,1.486868205,1506,7566,198003,1.14435613,2624,10334
19791218,1.489568205,1.490168205,1.485068205,1.490168205,1629,7713,198003,1.14768104,1911,10306
19791219,1.486868205,1.491668205,1.485268205,1.485668205,1831,7782,198003,1.14318264,1942,10449
19791220,1.485668205,1.486268205,1.478768205,1.478968205,1886,7675,198003,1.13653281,1925,10360
19791221,1.479768205,1.492868205,1.479568205,1.491668205,919,7579,198003,1.14924571,977,10266
19791226,1.490168205,1.492268205,1.487568205,1.488768205,1346,7886,198003,1.14631196,1449,10639
19791227,1.496368205,1.499768205,1.494668205,1.496368205,1871,8111,198003,1.1539397,2177,11024
19791228,1.488568205,1.492268205,1.488568205,1.490368205,664,8213,198003,1.14787663,739,11157
19791231,1.491168205,1.492068205,1.487968205,1.491368205,517,8292,198003,1.14885454,641,11294
19800102,1.495668205,1.503068205,1.495268205,1.502868205,2959,10181,198003,1.16039394,4108,14205
19800103,1.504768205,1.507368205,1.497568205,1.502068205,3781,9557,198003,1.15961161,4732,14162
19800104,1.495068205,1.501268205,1.494868205,1.499768205,2045,9420,198003,1.15726461,2291,14117
19800107,1.499768205,1.503268205,1.498768205,1.501868205,1903,9584,198003,1.15941602,2394,14466
19800108,1.493868205,1.498168205,1.491868205,1.495868205,2126,9611,198003,1.15335295,2360,14632
19800109,1.496768205,1.498568205,1.495868205,1.497368205,1284,9623,198003,1.15491762,1459,14721
19800110,1.494468205,1.495468205,1.489168205,1.490168205,2658,9330,198003,1.14768104,2888,14480
19800111,1.492868205,1.493468205,1.489568205,1.493068205,2283,9226,198003,1.15061479,2481,14472
19800114,1.492868205,1.493668205,1.491168205,1.492468205,1587,9017,198003,1.15002804,1941,14485
19800115,1.492068205,1.492668205,1.483868205,1.486268205,3255,8602,198003,1.14376938,3748,14104
19800116,1.482568205,1.490168205,1.482368205,1.489168205,2667,8399,198003,1.14670313,3169,14173
19800117,1.486068205,1.491168205,1.485468205,1.489368205,1932,8264,198003,1.14689871,2210,14138
19800118,1.487168205,1.489768205,1.483068205,1.483268205,2325,8055,198003,1.14083564,3091,14100
19800121,1.485068205,1.486668205,1.481568205,1.481768205,1733,7888,198003,1.13927098,2244,13888
